scheduled_shipping_days,actual_shipping_days,delay_days,late_delivery_risk,shipping_mode,order_item_quantity,product_price,product_category,order_region,weather_risk_score,geopolitical_risk_score,port_congestion_index,supplier_dependency_ratio
5.0,8.6,3.6,1,Standard Class,2,87.63,Automotive,East Asia,47.7,66.2,5.2,0.19
5.0,8.4,3.4,1,Standard Class,2,80.01,Industrial Parts,Latin America,6.0,66.7,8.8,0.42
5.0,7.8,2.8,1,Standard Class,3,283.17,Apparel,Europe,58.9,5.7,4.1,0.47
3.0,4.4,1.4,0,Second Class,6,32.77,Industrial Parts,North America,13.7,26.6,5.1,0.74
1.0,6.7,5.7,1,Same Day,1,202.83,Automotive,North America,55.6,65.6,5.5,0.61
3.0,10.0,7.0,1,Second Class,7,205.52,Apparel,North America,77.5,91.2,8.7,0.55
3.0,5.8,2.8,1,Second Class,8,106.2,Electronics,Latin America,0.5,77.9,8.0,0.5
5.0,7.8,2.8,1,Standard Class,7,157.5,Chemicals,North America,43.0,58.0,2.8,0.25
3.0,6.1,3.1,1,Second Class,3,171.67,Automotive,South Asia,74.6,23.2,9.6,0.39
5.0,10.4,5.4,1,Standard Class,6,15.76,Chemicals,North America,52.9,94.9,7.5,0.15
5.0,6.0,1.0,0,Standard Class,4,404.89,Chemicals,North America,23.5,40.4,0.1,0.11
5.0,6.6,1.6,0,Standard Class,5,479.15,Industrial Parts,South Asia,69.8,15.0,1.8,0.06
5.0,10.0,5.0,1,Standard Class,3,151.74,Automotive,Latin America,78.3,2.2,8.6,0.13
5.0,10.0,5.0,1,Standard Class,5,64.87,Chemicals,East Asia,36.3,95.0,6.5,0.59
5.0,10.1,5.1,1,Standard Class,6,477.24,Electronics,Europe,29.7,77.8,2.6,0.92
5.0,6.3,1.3,0,Standard Class,8,372.87,Apparel,Latin America,54.5,21.6,1.7,0.08
1.0,2.0,1.0,0,Same Day,6,446.66,Automotive,North America,36.5,14.2,1.5,0.75
5.0,9.6,4.6,1,Standard Class,9,186.83,Industrial Parts,East Asia,83.6,95.9,3.2,0.65
5.0,10.6,5.6,1,Standard Class,4,247.19,Automotive,Europe,77.9,24.1,9.0,0.82
5.0,9.0,4.0,1,Standard Class,2,465.82,Industrial Parts,Europe,31.2,46.2,3.5,0.9
3.0,7.1,4.1,1,Second Class,9,235.18,Apparel,Europe,45.7,61.1,6.6,0.78
5.0,8.4,3.4,1,Standard Class,3,339.33,Electronics,South Asia,88.9,6.2,1.1,0.77
5.0,8.4,3.4,1,Standard Class,7,355.35,Chemicals,South Asia,14.7,34.4,5.3,0.13
5.0,9.4,4.4,1,Standard Class,4,420.19,Automotive,East Asia,75.4,94.4,3.4,0.37
5.0,10.9,5.9,1,Standard Class,1,487.84,Industrial Parts,North America,31.7,70.0,1.6,0.6
5.0,7.2,2.2,1,Standard Class,8,174.1,Apparel,East Asia,11.9,36.8,8.0,0.07
5.0,9.2,4.2,1,Standard Class,4,131.25,Chemicals,North America,11.7,79.2,8.2,0.48
5.0,8.4,3.4,1,Standard Class,6,48.08,Apparel,Latin America,27.6,83.7,3.1,0.06
5.0,8.8,3.8,1,Standard Class,7,429.7,Electronics,Europe,54.8,15.2,6.5,0.72
5.0,6.9,1.9,0,Standard Class,8,153.41,Chemicals,Europe,90.8,58.7,3.9,0.29
2.0,6.6,4.6,1,First Class,2,34.31,Chemicals,South Asia,30.3,36.7,0.4,0.73
5.0,7.9,2.9,1,Standard Class,9,433.98,Chemicals,Latin America,19.9,50.7,4.3,0.48
5.0,8.0,3.0,1,Standard Class,3,259.86,Industrial Parts,Latin America,47.9,46.9,5.8,0.15
5.0,8.4,3.4,1,Standard Class,1,420.77,Chemicals,North America,15.7,50.4,3.0,0.88
2.0,7.8,5.8,1,First Class,2,281.7,Apparel,Latin America,27.2,52.2,9.5,0.68
5.0,10.6,5.6,1,Standard Class,8,163.73,Industrial Parts,South Asia,98.7,6.9,5.6,0.7
5.0,6.5,1.5,0,Standard Class,6,73.59,Chemicals,North America,55.8,17.8,3.7,0.26
3.0,7.6,4.6,1,Second Class,1,224.21,Apparel,East Asia,78.4,56.6,7.4,0.16
5.0,9.4,4.4,1,Standard Class,9,23.01,Apparel,North America,21.2,93.6,3.4,0.91
5.0,7.2,2.2,1,Standard Class,7,305.21,Automotive,East Asia,52.0,74.7,0.2,0.36
5.0,5.7,0.7,0,Standard Class,3,219.56,Apparel,North America,51.1,23.9,0.1,0.26
2.0,5.8,3.8,1,First Class,7,79.35,Electronics,Europe,81.3,36.2,3.0,0.84
5.0,6.2,1.2,0,Standard Class,6,269.81,Chemicals,East Asia,2.2,33.5,1.6,0.47
3.0,7.2,4.2,1,Second Class,3,402.45,Chemicals,South Asia,86.0,77.0,3.5,0.64
1.0,5.6,4.6,1,Same Day,8,487.65,Chemicals,East Asia,8.0,97.2,7.7,0.29
5.0,12.2,7.2,1,Standard Class,1,268.41,Apparel,East Asia,91.7,35.5,3.1,0.92
5.0,7.6,2.6,1,Standard Class,5,73.48,Apparel,North America,14.3,1.5,5.6,0.48
5.0,10.1,5.1,1,Standard Class,8,407.25,Chemicals,Europe,53.2,93.7,9.2,0.43
5.0,6.6,1.6,0,Standard Class,3,350.94,Industrial Parts,North America,9.9,75.3,7.0,0.11
5.0,9.1,4.1,1,Standard Class,6,477.45,Industrial Parts,North America,44.7,83.4,5.6,0.69
2.0,6.4,4.4,1,First Class,2,272.25,Electronics,Europe,29.9,20.9,8.7,0.54
3.0,8.9,5.9,1,Second Class,9,184.98,Automotive,North America,42.0,64.6,3.3,0.92
3.0,4.3,1.3,0,Second Class,2,481.79,Electronics,Europe,54.5,23.3,2.0,0.16
5.0,9.8,4.8,1,Standard Class,5,273.84,Chemicals,South Asia,45.9,1.2,7.5,0.4
2.0,2.0,-0.0,0,First Class,3,17.79,Chemicals,Europe,2.3,15.7,0.6,0.28
1.0,7.8,6.8,1,Same Day,9,242.1,Chemicals,Latin America,86.3,92.3,4.2,0.65
2.0,2.1,0.1,0,First Class,9,11.17,Automotive,Europe,9.5,21.5,2.9,0.11
5.0,13.0,8.0,1,Standard Class,7,371.48,Apparel,Europe,98.1,58.5,9.7,0.94
3.0,7.9,4.9,1,Second Class,5,287.31,Automotive,Latin America,85.1,96.8,3.8,0.69
5.0,11.2,6.2,1,Standard Class,9,63.8,Electronics,Europe,56.1,7.6,6.6,0.39
5.0,8.5,3.5,1,Standard Class,7,408.38,Apparel,East Asia,24.5,80.8,2.7,0.38
5.0,7.7,2.7,1,Standard Class,2,272.85,Apparel,North America,8.6,59.8,9.8,0.48
3.0,6.8,3.8,1,Second Class,1,65.89,Electronics,North America,67.2,32.3,1.8,0.68
3.0,7.5,4.5,1,Second Class,4,88.41,Apparel,South Asia,20.2,36.4,9.1,0.58
5.0,8.4,3.4,1,Standard Class,8,412.83,Industrial Parts,South Asia,73.3,2.7,4.5,0.49
5.0,9.0,4.0,1,Standard Class,6,184.19,Electronics,Latin America,83.3,25.6,4.3,0.23
5.0,8.5,3.5,1,Standard Class,2,412.34,Electronics,East Asia,98.9,42.3,7.0,0.21
5.0,9.0,4.0,1,Standard Class,5,44.06,Industrial Parts,South Asia,50.4,71.7,0.9,0.87
5.0,8.2,3.2,1,Standard Class,9,129.49,Automotive,North America,97.5,27.5,5.5,0.55
5.0,7.5,2.5,1,Standard Class,6,384.65,Automotive,South Asia,14.9,58.0,2.2,0.57
3.0,9.8,6.8,1,Second Class,6,324.43,Automotive,South Asia,83.6,73.2,1.6,0.44
5.0,10.4,5.4,1,Standard Class,7,160.34,Apparel,Europe,36.0,69.9,8.8,0.69
5.0,9.0,4.0,1,Standard Class,5,468.65,Industrial Parts,South Asia,36.5,59.0,10.0,0.77
5.0,8.9,3.9,1,Standard Class,3,113.42,Electronics,Latin America,26.9,58.0,9.7,0.42
2.0,4.8,2.8,1,First Class,3,426.39,Electronics,North America,17.3,72.1,8.2,0.1
3.0,9.1,6.1,1,Second Class,5,350.91,Electronics,Latin America,44.2,33.6,9.2,0.28
3.0,8.3,5.3,1,Second Class,4,69.35,Apparel,Latin America,98.7,45.0,9.2,0.79
5.0,8.3,3.3,1,Standard Class,5,282.01,Apparel,East Asia,33.0,96.6,1.8,0.55
5.0,7.7,2.7,1,Standard Class,9,465.65,Automotive,Europe,46.1,66.9,0.9,0.84
5.0,8.9,3.9,1,Standard Class,5,313.26,Apparel,Latin America,22.9,52.0,1.3,0.39
3.0,3.5,0.5,0,Second Class,4,269.12,Automotive,East Asia,33.7,57.8,1.6,0.33
2.0,2.8,0.8,0,First Class,4,189.5,Automotive,North America,5.5,10.4,8.2,0.05
3.0,8.9,5.9,1,Second Class,1,396.51,Electronics,North America,95.6,59.2,9.4,0.21
2.0,7.4,5.4,1,First Class,4,457.4,Apparel,East Asia,51.0,83.6,3.5,0.35
3.0,7.1,4.1,1,Second Class,4,379.13,Automotive,Latin America,73.3,52.4,0.3,0.12
5.0,9.4,4.4,1,Standard Class,9,365.37,Industrial Parts,Latin America,51.3,17.7,3.1,0.59
2.0,8.2,6.2,1,First Class,4,104.32,Industrial Parts,Europe,77.0,44.8,7.1,0.94
5.0,9.0,4.0,1,Standard Class,7,418.65,Apparel,Europe,53.4,27.8,9.4,0.1
5.0,10.5,5.5,1,Standard Class,1,29.94,Electronics,North America,70.2,36.0,4.5,0.4
5.0,10.1,5.1,1,Standard Class,7,381.11,Electronics,Europe,68.5,22.5,3.4,0.41
5.0,7.9,2.9,1,Standard Class,2,113.33,Automotive,East Asia,53.4,33.4,6.5,0.11
5.0,7.3,2.3,1,Standard Class,8,248.76,Apparel,North America,23.1,82.2,2.1,0.22
5.0,7.5,2.5,1,Standard Class,1,350.66,Industrial Parts,Latin America,21.2,75.8,7.7,0.46
5.0,10.9,5.9,1,Standard Class,3,381.95,Automotive,North America,87.4,49.1,4.1,0.91
5.0,9.9,4.9,1,Standard Class,8,445.16,Automotive,South Asia,12.1,78.3,9.8,0.56
5.0,8.6,3.6,1,Standard Class,8,148.47,Chemicals,North America,55.9,97.6,9.3,0.14
5.0,10.3,5.3,1,Standard Class,5,119.92,Apparel,Europe,50.3,40.6,6.7,0.72
5.0,10.2,5.2,1,Standard Class,5,498.16,Automotive,East Asia,79.8,98.0,6.5,0.82
5.0,7.3,2.3,1,Standard Class,8,111.7,Industrial Parts,Latin America,13.5,24.6,1.2,0.78
3.0,9.6,6.6,1,Second Class,5,336.09,Chemicals,Latin America,68.7,95.5,2.8,0.79
3.0,10.7,7.7,1,Second Class,9,476.84,Industrial Parts,Europe,60.6,86.4,8.6,0.78
2.0,4.0,2.0,0,First Class,1,449.31,Electronics,Europe,70.1,19.9,3.6,0.25
3.0,6.4,3.4,1,Second Class,5,227.2,Chemicals,Europe,62.1,35.0,4.2,0.58
5.0,10.7,5.7,1,Standard Class,3,322.42,Chemicals,South Asia,56.3,70.8,8.4,0.2
3.0,7.8,4.8,1,Second Class,3,269.26,Automotive,East Asia,92.6,19.2,4.3,0.35
5.0,10.1,5.1,1,Standard Class,2,179.86,Electronics,South Asia,34.9,59.1,8.5,0.43
5.0,4.5,0.0,0,Standard Class,3,80.77,Automotive,Europe,18.5,53.5,0.7,0.44
3.0,6.3,3.3,1,Second Class,7,403.66,Apparel,East Asia,79.5,29.2,6.9,0.44
5.0,8.0,3.0,1,Standard Class,8,54.32,Industrial Parts,Europe,13.0,30.1,0.6,0.76
3.0,10.1,7.1,1,Second Class,8,308.72,Industrial Parts,East Asia,68.0,51.6,7.9,0.61
2.0,5.4,3.4,1,First Class,8,301.24,Automotive,Latin America,55.0,30.0,5.5,0.63
2.0,4.9,2.9,1,First Class,1,174.06,Industrial Parts,South Asia,0.1,18.0,5.6,0.74
2.0,3.6,1.6,0,First Class,7,76.35,Industrial Parts,Europe,24.0,77.3,3.8,0.24
5.0,11.7,6.7,1,Standard Class,2,401.82,Apparel,Europe,49.6,58.2,9.0,0.47
5.0,7.9,2.9,1,Standard Class,4,236.34,Electronics,North America,33.0,43.8,5.1,0.82
5.0,9.3,4.3,1,Standard Class,5,365.38,Chemicals,Latin America,42.7,18.1,2.6,0.69
5.0,9.5,4.5,1,Standard Class,1,18.08,Automotive,Europe,60.1,59.4,8.2,0.84
3.0,5.8,2.8,1,Second Class,4,46.51,Automotive,South Asia,73.1,62.9,9.5,0.46
3.0,6.5,3.5,1,Second Class,4,96.17,Apparel,Latin America,15.1,48.0,2.4,0.74
3.0,5.9,2.9,1,Second Class,9,65.78,Apparel,Europe,28.3,37.3,6.1,0.29
5.0,11.4,6.4,1,Standard Class,9,103.94,Chemicals,South Asia,63.6,86.7,5.9,0.83
5.0,9.6,4.6,1,Standard Class,1,346.38,Electronics,North America,58.8,70.5,6.1,0.32
5.0,8.0,3.0,1,Standard Class,8,33.03,Automotive,North America,73.7,35.6,5.6,0.36
5.0,8.8,3.8,1,Standard Class,4,28.55,Apparel,South Asia,64.1,59.3,1.0,0.7
2.0,6.8,4.8,1,First Class,4,25.51,Automotive,Latin America,33.0,23.4,4.1,0.72
5.0,9.3,4.3,1,Standard Class,5,351.85,Industrial Parts,South Asia,49.9,1.1,9.9,0.1
5.0,9.7,4.7,1,Standard Class,2,272.71,Automotive,South Asia,88.5,86.9,0.9,0.19
5.0,11.1,6.1,1,Standard Class,1,191.42,Electronics,North America,18.6,81.9,6.7,0.27
3.0,9.3,6.3,1,Second Class,5,341.05,Electronics,North America,37.7,63.9,8.9,0.95
3.0,9.5,6.5,1,Second Class,7,281.27,Automotive,North America,84.2,81.1,2.0,0.79
5.0,8.2,3.2,1,Standard Class,9,13.59,Industrial Parts,Europe,36.4,78.1,8.0,0.69
5.0,10.8,5.8,1,Standard Class,2,420.89,Electronics,Europe,41.2,86.0,2.4,0.92
5.0,9.0,4.0,1,Standard Class,8,181.59,Apparel,East Asia,31.9,89.2,0.3,0.67
5.0,11.7,6.7,1,Standard Class,7,205.79,Automotive,Europe,90.0,81.9,5.2,0.67
3.0,9.3,6.3,1,Second Class,2,393.32,Industrial Parts,Latin America,66.3,85.2,7.1,0.86
3.0,6.3,3.3,1,Second Class,5,101.67,Apparel,Latin America,20.9,50.2,2.0,0.32
5.0,8.5,3.5,1,Standard Class,7,14.94,Automotive,North America,75.0,70.8,0.7,0.05
5.0,8.3,3.3,1,Standard Class,3,455.33,Industrial Parts,South Asia,3.9,33.3,5.5,0.69
1.0,6.1,5.1,1,Same Day,2,257.68,Apparel,North America,39.6,86.1,1.5,0.19
5.0,10.0,5.0,1,Standard Class,6,181.27,Electronics,South Asia,91.0,85.9,1.8,0.31
3.0,9.8,6.8,1,Second Class,6,411.33,Automotive,North America,69.0,6.6,7.0,0.79
5.0,10.9,5.9,1,Standard Class,4,22.88,Automotive,North America,79.3,34.7,6.1,0.75
5.0,12.1,7.1,1,Standard Class,1,109.12,Electronics,Latin America,93.1,17.1,9.5,0.48
5.0,8.2,3.2,1,Standard Class,5,86.09,Chemicals,South Asia,77.5,13.6,3.2,0.14
5.0,6.2,1.2,0,Standard Class,1,371.54,Apparel,East Asia,8.9,41.5,2.1,0.32
1.0,4.1,3.1,1,Same Day,8,162.92,Electronics,East Asia,23.1,62.6,6.6,0.48
5.0,9.9,4.9,1,Standard Class,2,388.72,Automotive,North America,50.0,34.4,9.7,0.74
5.0,6.1,1.1,0,Standard Class,9,30.32,Apparel,North America,1.4,30.9,5.5,0.94
5.0,7.4,2.4,1,Standard Class,9,307.98,Apparel,Latin America,62.5,9.4,2.9,0.61
5.0,10.5,5.5,1,Standard Class,3,165.93,Chemicals,South Asia,65.7,38.3,9.1,0.1
5.0,10.3,5.3,1,Standard Class,6,101.59,Automotive,North America,69.6,47.1,6.1,0.25
5.0,8.4,3.4,1,Standard Class,9,410.21,Industrial Parts,East Asia,55.6,39.9,2.1,0.28
3.0,10.7,7.7,1,Second Class,7,212.0,Chemicals,South Asia,45.2,68.0,9.5,0.62
5.0,7.5,2.5,1,Standard Class,4,290.1,Chemicals,North America,85.6,28.8,2.7,0.07
5.0,11.4,6.4,1,Standard Class,3,26.21,Industrial Parts,South Asia,76.7,71.6,9.0,0.51
2.0,8.9,6.9,1,First Class,2,397.9,Industrial Parts,Latin America,61.2,88.3,6.1,0.95
5.0,8.2,3.2,1,Standard Class,1,150.57,Chemicals,East Asia,4.6,59.1,5.0,0.74
1.0,4.9,3.9,1,Same Day,1,349.77,Apparel,South Asia,69.4,38.9,3.3,0.74
5.0,8.3,3.3,1,Standard Class,4,382.63,Electronics,East Asia,55.8,18.0,1.2,0.72
2.0,6.4,4.4,1,First Class,4,67.39,Electronics,North America,69.3,93.2,2.4,0.67
3.0,8.9,5.9,1,Second Class,9,154.99,Chemicals,Europe,31.1,75.2,3.3,0.32
2.0,6.3,4.3,1,First Class,1,364.49,Apparel,South Asia,77.7,24.6,2.9,0.75
1.0,4.3,3.3,1,Same Day,4,123.77,Industrial Parts,East Asia,41.8,15.1,0.7,0.63
5.0,8.5,3.5,1,Standard Class,3,425.61,Chemicals,South Asia,89.4,4.9,5.8,0.26
1.0,6.7,5.7,1,Same Day,9,162.87,Automotive,North America,10.4,19.1,4.8,0.93
5.0,9.4,4.4,1,Standard Class,5,207.14,Apparel,North America,48.5,73.2,1.1,0.94
5.0,6.6,1.6,0,Standard Class,9,58.87,Automotive,East Asia,20.6,63.0,4.6,0.39
5.0,8.2,3.2,1,Standard Class,6,82.36,Automotive,Latin America,45.3,96.7,0.8,0.73
5.0,10.6,5.6,1,Standard Class,9,144.96,Chemicals,South Asia,35.4,32.2,9.3,0.66
5.0,10.1,5.1,1,Standard Class,1,33.97,Apparel,South Asia,80.3,78.7,2.6,0.58
5.0,8.7,3.7,1,Standard Class,4,104.59,Automotive,North America,16.7,12.0,7.2,0.21
5.0,10.1,5.1,1,Standard Class,4,210.38,Apparel,South Asia,59.9,56.3,2.5,0.47
3.0,6.8,3.8,1,Second Class,6,196.18,Electronics,East Asia,40.6,46.7,4.7,0.71
2.0,8.3,6.3,1,First Class,1,107.36,Automotive,Europe,51.8,83.8,9.3,0.94
5.0,10.4,5.4,1,Standard Class,5,49.42,Automotive,North America,71.4,70.2,8.7,0.6
5.0,9.8,4.8,1,Standard Class,3,165.89,Apparel,Europe,35.7,19.4,7.8,0.73
5.0,9.1,4.1,1,Standard Class,1,375.22,Electronics,South Asia,36.7,98.4,7.9,0.87
5.0,9.1,4.1,1,Standard Class,6,259.95,Automotive,Latin America,7.7,82.3,8.2,0.6
5.0,9.4,4.4,1,Standard Class,3,473.93,Chemicals,East Asia,55.2,35.5,7.4,0.74
5.0,10.2,5.2,1,Standard Class,4,78.54,Apparel,South Asia,41.7,82.6,9.0,0.46
5.0,9.4,4.4,1,Standard Class,9,111.59,Apparel,East Asia,81.2,95.7,3.5,0.31
1.0,6.0,5.0,1,Same Day,2,147.35,Automotive,South Asia,43.9,89.0,5.3,0.49
5.0,11.3,6.3,1,Standard Class,1,16.37,Electronics,South Asia,97.1,55.6,6.5,0.13
5.0,10.2,5.2,1,Standard Class,6,472.26,Automotive,South Asia,17.2,57.7,2.0,0.89
5.0,7.1,2.1,1,Standard Class,1,228.23,Industrial Parts,North America,26.7,10.7,5.0,0.33
5.0,8.7,3.7,1,Standard Class,1,246.01,Automotive,Europe,39.2,16.5,1.2,0.46
5.0,6.6,1.6,0,Standard Class,7,87.35,Industrial Parts,Latin America,17.0,98.3,6.1,0.64
3.0,8.5,5.5,1,Second Class,2,437.62,Chemicals,Europe,97.2,77.0,1.0,0.5
5.0,6.7,1.7,0,Standard Class,4,349.39,Apparel,Europe,64.1,2.6,5.0,0.3
5.0,9.9,4.9,1,Standard Class,4,221.37,Apparel,East Asia,1.1,54.8,4.6,0.94
1.0,6.4,5.4,1,Same Day,2,440.21,Electronics,North America,57.9,34.5,1.1,0.81
2.0,6.4,4.4,1,First Class,6,453.67,Automotive,North America,78.1,31.2,4.4,0.14
3.0,5.7,2.7,1,Second Class,2,34.25,Chemicals,South Asia,5.1,55.7,6.8,0.38
5.0,7.4,2.4,1,Standard Class,8,68.47,Industrial Parts,Europe,57.8,32.0,5.9,0.22
3.0,6.3,3.3,1,Second Class,4,23.54,Electronics,Latin America,37.4,25.2,4.6,0.48
5.0,8.9,3.9,1,Standard Class,1,295.05,Chemicals,East Asia,58.1,93.8,3.6,0.24
5.0,6.5,1.5,0,Standard Class,7,116.79,Chemicals,North America,25.3,4.0,0.6,0.33
5.0,10.6,5.6,1,Standard Class,6,424.01,Industrial Parts,South Asia,66.6,43.6,9.6,0.52
5.0,10.0,5.0,1,Standard Class,6,238.3,Industrial Parts,Latin America,67.1,51.1,4.0,0.18
5.0,8.7,3.7,1,Standard Class,3,420.48,Apparel,Europe,54.0,44.0,4.2,0.82
5.0,7.9,2.9,1,Standard Class,7,282.25,Automotive,Latin America,92.4,65.7,1.3,0.38
1.0,6.2,5.2,1,Same Day,6,400.12,Electronics,North America,90.9,2.6,5.3,0.87
2.0,5.5,3.5,1,First Class,9,192.21,Automotive,East Asia,4.8,88.5,9.8,0.08
3.0,6.7,3.7,1,Second Class,3,473.24,Electronics,Europe,29.0,50.0,2.5,0.74
5.0,9.4,4.4,1,Standard Class,3,336.91,Chemicals,East Asia,36.4,55.4,3.1,0.83
2.0,5.3,3.3,1,First Class,4,301.79,Industrial Parts,Latin America,5.5,46.3,2.4,0.94
5.0,8.1,3.1,1,Standard Class,3,182.65,Industrial Parts,Latin America,52.4,44.5,8.7,0.17
3.0,5.5,2.5,1,Second Class,4,469.22,Chemicals,South Asia,2.5,18.7,4.8,0.44
5.0,12.4,7.4,1,Standard Class,6,175.49,Chemicals,Europe,67.8,50.4,8.2,0.73
3.0,6.4,3.4,1,Second Class,1,419.57,Electronics,Latin America,0.3,42.1,8.5,0.51
5.0,9.2,4.2,1,Standard Class,2,208.11,Chemicals,North America,3.2,46.8,7.5,0.79
2.0,8.0,6.0,1,First Class,6,385.92,Electronics,North America,83.4,1.4,2.6,0.94
2.0,3.3,1.3,0,First Class,6,456.82,Automotive,East Asia,25.3,13.1,0.4,0.73
5.0,8.0,3.0,1,Standard Class,1,238.15,Industrial Parts,North America,8.1,76.3,1.4,0.72
5.0,10.5,5.5,1,Standard Class,6,267.81,Industrial Parts,Latin America,39.9,41.9,7.0,0.56
1.0,5.7,4.7,1,Same Day,9,171.87,Industrial Parts,North America,5.1,74.3,7.4,0.47
5.0,11.2,6.2,1,Standard Class,8,36.8,Automotive,Europe,75.0,17.1,7.7,0.8
2.0,2.6,0.6,0,First Class,5,329.72,Automotive,East Asia,49.4,69.8,2.4,0.26
5.0,8.0,3.0,1,Standard Class,4,68.62,Apparel,Europe,55.2,28.9,1.5,0.83
5.0,9.7,4.7,1,Standard Class,6,183.49,Electronics,Latin America,75.3,70.5,9.2,0.8
5.0,11.6,6.6,1,Standard Class,5,181.25,Electronics,Latin America,78.4,8.7,6.6,0.71
5.0,9.3,4.3,1,Standard Class,6,83.99,Apparel,North America,13.6,33.4,7.4,0.68
3.0,4.2,1.2,0,Second Class,3,336.69,Industrial Parts,South Asia,28.0,11.9,0.9,0.06
5.0,8.2,3.2,1,Standard Class,7,95.55,Electronics,South Asia,17.6,63.0,4.1,0.94
5.0,6.3,1.3,0,Standard Class,8,391.38,Electronics,Latin America,5.4,39.3,0.6,0.4
5.0,11.2,6.2,1,Standard Class,5,132.15,Industrial Parts,Latin America,53.8,7.4,6.6,0.39
5.0,9.3,4.3,1,Standard Class,5,150.77,Chemicals,East Asia,25.0,52.6,4.9,0.94
2.0,3.2,1.2,0,First Class,4,178.43,Chemicals,Latin America,15.4,2.5,4.5,0.27
1.0,5.8,4.8,1,Same Day,5,84.85,Apparel,Latin America,51.0,81.8,9.0,0.91
5.0,12.5,7.5,1,Standard Class,8,222.79,Automotive,East Asia,63.4,93.8,7.4,0.4
2.0,7.4,5.4,1,First Class,5,49.36,Electronics,Europe,77.2,81.0,9.6,0.14
3.0,5.2,2.2,1,Second Class,9,219.29,Electronics,Europe,1.7,95.2,0.5,0.52
5.0,8.7,3.7,1,Standard Class,1,176.56,Apparel,East Asia,52.6,89.7,6.2,0.69
1.0,4.4,3.4,1,Same Day,7,175.75,Apparel,East Asia,26.7,89.5,6.3,0.6
5.0,11.2,6.2,1,Standard Class,5,333.73,Electronics,Europe,99.2,24.5,0.3,0.91
5.0,6.2,1.2,0,Standard Class,4,386.82,Industrial Parts,Europe,15.7,23.1,7.9,0.4
2.0,4.0,2.0,0,First Class,3,184.44,Industrial Parts,Europe,43.8,80.9,1.5,0.45
5.0,9.7,4.7,1,Standard Class,7,138.39,Automotive,Europe,97.0,49.1,7.0,0.27
2.0,5.8,3.8,1,First Class,2,252.23,Electronics,North America,21.3,94.2,0.4,0.57
2.0,8.6,6.6,1,First Class,5,395.98,Electronics,East Asia,80.7,89.7,6.1,0.9
5.0,8.1,3.1,1,Standard Class,2,325.84,Electronics,South Asia,24.3,89.3,5.2,0.36
2.0,3.3,1.3,0,First Class,7,28.62,Electronics,North America,7.5,32.6,4.8,0.15
5.0,6.1,1.1,0,Standard Class,6,245.17,Apparel,South Asia,4.3,13.3,3.7,0.38
5.0,10.8,5.8,1,Standard Class,7,495.57,Chemicals,South Asia,94.9,67.8,4.2,0.84
3.0,5.9,2.9,1,Second Class,9,183.03,Electronics,Latin America,21.3,44.1,4.8,0.86
2.0,5.4,3.4,1,First Class,2,225.95,Chemicals,East Asia,29.2,93.4,3.0,0.16
5.0,13.6,8.6,1,Standard Class,9,150.83,Industrial Parts,North America,96.7,85.4,9.4,0.74
5.0,11.7,6.7,1,Standard Class,7,253.87,Automotive,East Asia,65.7,92.9,9.7,0.18
3.0,5.5,2.5,1,Second Class,2,88.85,Industrial Parts,Europe,48.8,56.8,3.0,0.85
3.0,6.2,3.2,1,Second Class,2,131.04,Electronics,East Asia,43.5,52.6,7.8,0.48
3.0,8.2,5.2,1,Second Class,4,358.75,Industrial Parts,South Asia,4.9,84.7,7.5,0.86
5.0,10.1,5.1,1,Standard Class,2,77.76,Apparel,Europe,83.9,51.2,8.8,0.12
5.0,8.8,3.8,1,Standard Class,1,463.81,Chemicals,East Asia,76.2,90.0,0.0,0.12
5.0,9.6,4.6,1,Standard Class,6,160.9,Electronics,East Asia,9.1,3.4,3.4,0.89
2.0,7.9,5.9,1,First Class,5,291.76,Apparel,South Asia,35.3,35.9,1.4,0.75
5.0,10.6,5.6,1,Standard Class,3,167.7,Chemicals,Europe,88.5,83.5,3.9,0.18
5.0,7.0,2.0,0,Standard Class,1,244.24,Apparel,South Asia,23.6,21.0,5.8,0.85
1.0,6.4,5.4,1,Same Day,9,452.86,Industrial Parts,East Asia,61.1,39.9,9.1,0.82
5.0,10.7,5.7,1,Standard Class,8,43.6,Electronics,North America,48.8,1.0,8.4,0.53
1.0,7.0,6.0,1,Same Day,6,429.61,Industrial Parts,North America,81.9,30.2,5.0,0.2
3.0,4.3,1.3,0,Second Class,6,283.21,Automotive,Latin America,3.6,31.9,0.2,0.43
2.0,7.5,5.5,1,First Class,4,335.88,Electronics,North America,81.6,73.3,3.0,0.55
5.0,7.9,2.9,1,Standard Class,2,37.38,Industrial Parts,Europe,13.6,67.7,1.1,0.24
5.0,9.7,4.7,1,Standard Class,4,383.09,Electronics,Latin America,1.5,44.5,6.5,0.82
3.0,10.0,7.0,1,Second Class,2,72.61,Chemicals,Europe,59.6,72.9,7.0,0.8
2.0,1.6,0.0,0,First Class,7,482.76,Electronics,North America,25.9,42.8,6.5,0.07
3.0,7.0,4.0,1,Second Class,9,401.65,Electronics,North America,70.9,43.5,2.7,0.07
5.0,9.8,4.8,1,Standard Class,2,251.51,Chemicals,East Asia,47.0,64.6,9.2,0.44
3.0,8.8,5.8,1,Second Class,9,462.84,Industrial Parts,Europe,60.6,72.3,5.9,0.88
