scheduled_shipping_days,actual_shipping_days,delay_days,late_delivery_risk,shipping_mode,order_item_quantity,product_price,product_category,order_region,weather_risk_score,geopolitical_risk_score,port_congestion_index,supplier_dependency_ratio,order_value,scheduled_density,unit_item_value,log_order_value,scheduled_days_sq,is_express,high_supplier_dep,high_weather_risk,distance_km,normalized_route_distance,same_region_indicator,cross_region_indicator,trade_dependency_score,economic_risk_score,gdp_growth_rate,logistics_perf_index,infrastructure_quality,precipitation_risk,natural_hazard_score,risk_composite_index,delay_risk_ratio,cost_efficiency_ratio,weather_x_port,weather_x_geo,supplier_x_port,scheduled_x_weather,trade_x_geo,weather_x_infra,econ_x_supplier,weather_x_port_x_supplier,region_x_mode,category_x_mode
5.0,8.2,3.2,1,Standard Class,5,260.11,Apparel,Europe,18.4,57.7,4.9,0.31,1300.5500000000002,0.9803921568627452,51.00196078431373,7.1713111409076085,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,15.639999999999999,37.405,0.38084500000000004,4.906666666666666,51.00196078431373,90.16,1061.68,1.5190000000000001,92.0,3946.6800000000007,16.560000000000006,9.951,27.9496,Europe_Standard Class,Apparel_Standard Class
2.0,3.6,1.6,0,First Class,9,90.8,Chemicals,East Asia,18.2,18.8,7.1,0.39,817.1999999999999,4.285714285714286,9.978021978021978,6.7071068054952985,4.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,15.469999999999999,34.19,0.38786000000000004,5.027624309392265,43.238095238095234,129.22,342.16,2.769,36.4,1654.4,18.2,16.068,50.3958,East Asia_First Class,Chemicals_First Class
3.0,6.6,3.6,1,Second Class,2,76.64,Industrial Parts,Latin America,10.8,99.2,9.6,0.26,153.28,0.6451612903225806,36.49523809523809,5.038769133340027,9.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,9.18,58.459999999999994,0.5244899999999999,3.829787234042553,24.72258064516129,103.68,1071.3600000000001,2.496,32.400000000000006,7360.64,20.52,15.21,26.9568,Latin America_Second Class,Industrial Parts_Second Class
1.0,7.8,6.8,1,Same Day,4,234.27,Electronics,East Asia,73.9,66.4,3.3,0.87,937.08,3.6363636363636362,57.13902439024391,6.843835233215905,1.0,1,1,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,62.815000000000005,59.755,0.65857,20.414364640883978,212.97272727272727,243.87,4906.960000000001,2.871,73.9,5843.200000000001,73.9,35.844,212.1669,East Asia_Same Day,Electronics_Same Day
5.0,11.1,6.1,1,Standard Class,6,358.32,Industrial Parts,South Asia,91.8,66.4,7.4,0.85,2149.92,1.1764705882352942,58.74098360655738,7.673650936572371,25.0,0,1,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,78.03,80.11000000000001,0.78484,27.987804878048777,70.25882352941177,679.32,6095.52,6.29,459.0,5478.000000000001,137.7,38.25,577.422,South Asia_Standard Class,Industrial Parts_Standard Class
3.0,6.0,3.0,1,Second Class,5,305.62,Automotive,North America,36.9,29.7,7.5,0.59,1528.1,1.6129032258064515,59.925490196078435,7.332434606014106,9.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,31.365,46.53,0.461495,9.248120300751879,98.58709677419354,276.75,1095.9299999999998,4.425,110.69999999999999,1544.3999999999999,22.139999999999986,14.455,163.2825,North America_Second Class,Automotive_Second Class
5.0,9.2,4.2,1,Standard Class,1,428.82,Industrial Parts,Latin America,6.2,65.0,5.4,0.06,428.82,0.19607843137254904,389.8363636363636,6.06336651639706,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,5.27,35.24,0.34386,2.198581560283688,84.08235294117648,33.480000000000004,403.0,0.324,31.0,4823.0,11.78,3.51,2.0088000000000004,Latin America_Standard Class,Industrial Parts_Standard Class
5.0,10.4,5.4,1,Standard Class,9,200.93,Industrial Parts,North America,15.6,83.3,8.1,0.9,1808.3700000000001,1.7647058823529413,22.08021978021978,7.500733997372395,25.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,13.26,52.144999999999996,0.542305,3.9097744360902253,39.39803921568628,126.35999999999999,1299.48,7.29,78.0,4331.599999999999,9.359999999999994,22.05,113.72399999999999,North America_Standard Class,Industrial Parts_Standard Class
3.0,6.4,3.4,1,Second Class,9,423.38,Industrial Parts,East Asia,10.2,81.4,5.4,0.47,3810.42,2.903225806451613,46.52527472527473,8.245757102096157,9.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,8.67,41.14,0.45241000000000003,2.8176795580110494,136.5741935483871,55.08,830.28,2.538,30.599999999999998,7163.200000000001,10.2,19.364,25.8876,East Asia_Second Class,Industrial Parts_Second Class
2.0,6.0,4.0,1,First Class,3,28.14,Chemicals,North America,59.2,92.0,6.2,0.49,84.42,1.4285714285714286,9.07741935483871,4.44758026541332,4.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,50.32,68.24000000000001,0.6057100000000001,14.837092731829573,13.4,367.04,5446.400000000001,3.038,118.4,4784.0,35.51999999999998,12.004999999999999,179.8496,North America_First Class,Chemicals_First Class
1.0,3.8,2.8,1,Same Day,4,189.24,Apparel,North America,28.2,14.9,8.4,0.75,756.96,3.6363636363636362,46.15609756097562,6.630630613801414,1.0,1,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,23.97,41.615,0.44708499999999995,7.06766917293233,172.03636363636363,236.88,420.18,6.300000000000001,28.2,774.8000000000001,16.91999999999999,18.375,177.66,North America_Same Day,Apparel_Same Day
3.0,9.1,6.1,1,Second Class,4,45.76,Industrial Parts,East Asia,89.7,18.3,4.8,0.6,183.04,1.2903225806451613,11.160975609756099,5.215153125287268,9.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,76.245,59.34,0.613035,24.77900552486188,14.761290322580644,430.56,1641.5100000000002,2.88,269.1,1610.4,89.7,24.720000000000002,258.336,East Asia_Second Class,Industrial Parts_Second Class
5.0,7.0,2.0,0,Standard Class,8,460.43,Industrial Parts,Latin America,16.2,71.0,4.8,0.16,3683.44,1.5686274509803924,56.84320987654321,8.211873825639668,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,13.77,39.44,0.39156,5.744680851063829,90.28039215686275,77.75999999999999,1150.2,0.768,81.0,5268.2,30.779999999999998,9.36,12.4416,Latin America_Standard Class,Industrial Parts_Standard Class
5.0,9.5,4.5,1,Standard Class,6,242.9,Automotive,North America,93.0,80.8,5.9,0.14,1457.4,1.1764705882352942,39.81967213114754,7.285095223364453,25.0,0,0,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,79.05,79.75,0.63975,23.308270676691727,47.62745098039216,548.7,7514.4,0.8260000000000002,465.0,4201.599999999999,55.79999999999997,3.43,76.81800000000001,North America_Standard Class,Automotive_Standard Class
3.0,7.6,4.6,1,Second Class,2,164.92,Automotive,North America,33.3,67.4,8.0,0.28,329.84,0.6451612903225806,78.53333333333332,5.801634874823706,9.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,28.304999999999996,55.835,0.47808999999999996,8.345864661654135,53.199999999999996,266.4,2244.42,2.24,99.89999999999999,3504.8,19.979999999999986,6.86,74.592,North America_Second Class,Automotive_Second Class
5.0,9.1,4.1,1,Standard Class,4,251.32,Electronics,East Asia,86.7,14.3,1.3,0.11,1005.28,0.7843137254901962,61.29756097560976,6.914015641952951,25.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,73.69500000000001,46.49,0.4596350000000001,23.950276243093924,49.27843137254902,112.71000000000001,1239.8100000000002,0.14300000000000002,433.5,1258.4,86.7,4.532,12.398100000000001,East Asia_Standard Class,Electronics_Standard Class
5.0,11.1,6.1,1,Standard Class,1,271.09,Electronics,Europe,94.9,59.5,7.7,0.8,271.09,0.19607843137254904,246.4454545454545,5.606132893919445,25.0,0,1,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,80.665,80.68,0.760345,25.30666666666667,53.154901960784315,730.73,5646.55,6.16,474.5,4069.8,85.41000000000004,25.680000000000003,584.5840000000001,Europe_Standard Class,Electronics_Standard Class
5.0,8.3,3.3,1,Standard Class,3,424.65,Automotive,North America,98.6,74.8,2.9,0.09,1273.9499999999998,0.5882352941176471,136.98387096774192,7.150662241137296,25.0,0,0,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,83.80999999999999,71.77,0.5862299999999999,24.711779448621552,83.26470588235294,285.94,7375.28,0.261,493.0,3889.6,59.15999999999996,2.205,25.7346,North America_Standard Class,Automotive_Standard Class
5.0,7.2,2.2,1,Standard Class,4,275.79,Apparel,South Asia,80.4,13.7,0.7,0.9,1103.16,0.7843137254901962,67.2658536585366,7.006840143872291,25.0,0,1,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,68.34,41.705000000000005,0.541895,24.51219512195122,54.0764705882353,56.28,1101.48,0.63,402.0,1130.25,120.60000000000001,40.5,50.652,South Asia_Standard Class,Apparel_Standard Class
5.0,9.7,4.7,1,Standard Class,8,221.38,Electronics,Latin America,10.2,5.6,7.9,0.15,1771.04,1.5686274509803924,27.330864197530865,7.4798867042736825,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,8.67,29.690000000000005,0.31161,3.617021276595744,43.40784313725491,80.58,57.11999999999999,1.185,51.0,415.52,19.38,8.775,12.087,Latin America_Standard Class,Electronics_Standard Class
5.0,8.4,3.4,1,Standard Class,3,481.06,Apparel,North America,5.5,25.5,1.5,0.82,1443.18,0.5882352941176471,155.18064516129033,7.275296965423752,25.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,4.675,13.35,0.27702499999999997,1.3784461152882206,94.32549019607843,8.25,140.25,1.23,27.5,1326.0,3.299999999999998,20.09,6.765,North America_Standard Class,Apparel_Standard Class
5.0,8.7,3.7,1,Standard Class,5,484.59,Automotive,East Asia,74.0,9.1,2.1,0.26,2422.95,0.9803921568627452,95.01764705882353,7.793153719913758,25.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,62.9,41.875,0.445525,20.441988950276244,95.01764705882353,155.4,673.4,0.546,370.0,800.8,74.0,10.712000000000002,40.404,East Asia_Standard Class,Automotive_Standard Class
5.0,8.1,3.1,1,Standard Class,1,28.82,Electronics,South Asia,89.7,14.9,7.1,0.64,28.82,0.19607843137254904,26.2,3.3951793093365925,25.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,76.245,65.39,0.6508849999999999,27.347560975609756,5.650980392156863,636.87,1336.53,4.544,448.5,1229.25,134.55,28.8,407.59680000000003,South Asia_Standard Class,Electronics_Standard Class
1.0,3.0,2.0,0,Same Day,4,356.35,Industrial Parts,East Asia,16.6,20.3,5.6,0.36,1425.4,3.6363636363636362,86.91463414634147,7.26290906654893,1.0,1,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,14.110000000000001,29.345,0.35370500000000005,4.585635359116022,323.95454545454544,92.96000000000001,336.98,2.016,16.6,1786.4,16.6,14.832,33.4656,East Asia_Same Day,Industrial Parts_Same Day
5.0,10.5,5.5,1,Standard Class,2,192.16,Automotive,North America,94.1,53.1,9.2,0.11,384.32,0.3921568627450981,91.50476190476189,5.954074157889423,25.0,0,0,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,79.985,83.22,0.649805,23.58395989974937,37.67843137254902,865.7199999999999,4996.71,1.012,470.5,2761.2000000000003,56.459999999999965,2.695,95.22919999999999,North America_Standard Class,Automotive_Standard Class
5.0,9.5,4.5,1,Standard Class,4,340.85,Electronics,South Asia,61.0,15.6,9.5,0.71,1363.4,0.7843137254901962,83.13414634146342,7.21847005054449,25.0,0,1,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,51.85,59.849999999999994,0.6110999999999999,18.597560975609756,66.83333333333334,579.5,951.6,6.744999999999999,305.0,1287.0,91.5,31.95,411.445,South Asia_Standard Class,Electronics_Standard Class
3.0,5.3,2.3,1,Second Class,5,322.09,Apparel,Latin America,12.4,60.5,3.1,0.78,1610.4499999999998,1.6129032258064515,63.154901960784315,7.384889673780661,9.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,10.54,30.005,0.423045,4.397163120567376,103.89999999999999,38.440000000000005,750.2,2.418,37.2,4489.1,23.56,45.63,29.983200000000004,Latin America_Second Class,Apparel_Second Class
5.0,5.7,0.7,0,Standard Class,3,171.75,Apparel,Latin America,16.7,29.1,3.2,0.32,515.25,0.5882352941176471,55.40322580645161,6.246591144275243,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,14.194999999999999,24.39,0.315085,5.921985815602836,33.6764705882353,53.44,485.97,1.024,83.5,2159.2200000000003,31.729999999999997,18.72,17.1008,Latin America_Standard Class,Apparel_Standard Class
2.0,4.6,2.6,1,First Class,6,493.46,Electronics,Latin America,6.6,31.1,2.1,0.76,2960.7599999999998,2.857142857142857,80.89508196721312,7.993538965211375,4.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,5.609999999999999,17.045,0.33145499999999994,2.340425531914893,234.98095238095237,13.86,205.26,1.596,13.2,2307.6200000000003,12.54,44.46,10.5336,Latin America_First Class,Electronics_First Class
3.0,6.4,3.4,1,Second Class,2,184.98,Apparel,Europe,14.3,96.7,5.2,0.46,369.96,0.6451612903225806,88.08571428571427,5.916094240083205,9.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,12.155000000000001,46.21,0.463465,3.8133333333333335,59.67096774193548,74.36,1382.8100000000002,2.3920000000000003,42.900000000000006,6614.280000000001,12.870000000000006,14.766000000000002,34.205600000000004,Europe_Second Class,Apparel_Second Class
5.0,9.7,4.7,1,Standard Class,5,319.67,Electronics,East Asia,73.2,80.5,3.8,0.71,1598.3500000000001,0.9803921568627452,62.68039215686275,7.377352575685985,25.0,0,1,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,62.22,64.465,0.6659349999999999,20.22099447513812,62.68039215686275,278.16,5892.6,2.698,366.0,7084.0,73.2,29.252,197.49360000000001,East Asia_Standard Class,Electronics_Standard Class
5.0,6.9,1.9,0,Standard Class,4,408.56,Electronics,North America,21.9,42.4,0.1,0.63,1634.24,0.7843137254901962,99.64878048780488,7.39954486154973,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,18.615,20.755,0.30702,5.488721804511277,80.10980392156863,2.19,928.56,0.063,109.5,2204.7999999999997,13.139999999999992,15.435,1.3797,North America_Standard Class,Electronics_Standard Class
2.0,7.1,5.1,1,First Class,5,81.28,Apparel,South Asia,56.2,44.7,3.9,0.89,406.4,2.380952380952381,15.937254901960786,6.009795503792706,4.0,0,1,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,47.77,48.165000000000006,0.572385,17.134146341463413,38.7047619047619,219.18,2512.1400000000003,3.471,112.4,3687.7500000000005,84.30000000000001,40.05,195.0702,South Asia_First Class,Apparel_First Class
2.0,3.1,1.1,0,First Class,9,157.28,Chemicals,East Asia,72.1,11.5,0.6,0.35,1415.52,4.285714285714286,17.283516483516486,7.255958438479048,4.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,61.285,37.12,0.42995500000000003,19.917127071823202,74.8952380952381,43.26,829.15,0.21,144.2,1012.0,72.1,14.42,15.140999999999998,East Asia_First Class,Chemicals_First Class
5.0,11.5,6.5,1,Standard Class,6,107.5,Industrial Parts,North America,89.5,84.5,8.0,0.15,645.0,1.1764705882352942,17.62295081967213,6.470799503782602,25.0,0,0,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,76.075,85.4,0.6739750000000001,22.431077694235587,21.07843137254902,716.0,7562.75,1.2,447.5,4394.0,53.69999999999997,3.675,107.39999999999999,North America_Standard Class,Industrial Parts_Standard Class
3.0,6.5,3.5,1,Second Class,7,393.09,Automotive,Europe,59.0,0.4,9.3,0.76,2751.6299999999997,2.258064516129032,55.364788732394366,7.920312097272642,9.0,0,1,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,50.15,54.550000000000004,0.56125,15.733333333333333,126.80322580645161,548.7,23.6,7.0680000000000005,177.0,27.360000000000003,53.10000000000002,24.396,417.01200000000006,Europe_Second Class,Automotive_Second Class
5.0,9.5,4.5,1,Standard Class,8,402.59,Industrial Parts,North America,57.0,14.4,3.0,0.78,3220.72,1.5686274509803924,49.70246913580247,8.077670657415672,25.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,48.449999999999996,38.25,0.44854999999999995,14.285714285714285,78.93921568627451,171.0,820.8000000000001,2.34,285.0,748.8000000000001,34.19999999999998,19.11,133.38,North America_Standard Class,Industrial Parts_Standard Class
1.0,2.6,1.6,0,Same Day,9,135.41,Automotive,East Asia,91.3,53.4,6.5,0.07,1218.69,8.181818181818182,14.88021978021978,7.106352007078188,1.0,1,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,77.60499999999999,73.935,0.63084,25.22099447513812,123.09999999999998,593.4499999999999,4875.42,0.45500000000000007,91.3,4699.2,91.3,2.8840000000000003,41.5415,East Asia_Same Day,Automotive_Same Day
5.0,6.7,1.7,0,Standard Class,5,12.02,Automotive,North America,29.5,18.8,0.9,0.16,60.099999999999994,0.9803921568627452,2.3568627450980393,4.11251186617755,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,25.075,20.675,0.2347,7.393483709273182,2.3568627450980393,26.55,554.6,0.14400000000000002,147.5,977.6,17.69999999999999,3.92,4.248,North America_Standard Class,Automotive_Standard Class
2.0,5.4,3.4,1,First Class,8,217.44,Industrial Parts,South Asia,20.4,63.3,3.6,0.8,1739.52,3.8095238095238093,26.844444444444445,7.461939198136349,4.0,0,1,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,17.34,35.805,0.467895,6.2195121951219505,103.54285714285714,73.44,1291.32,2.8800000000000003,40.8,5222.25,30.599999999999998,36.0,58.752,South Asia_First Class,Industrial Parts_First Class
3.0,8.7,5.7,1,Second Class,2,346.7,Electronics,Europe,87.3,0.4,5.8,0.59,693.4,0.6451612903225806,165.09523809523807,6.543048163346141,9.0,0,0,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,74.205,56.785,0.56614,23.279999999999998,111.83870967741935,506.34,34.92,3.4219999999999997,261.9,27.360000000000003,78.57000000000002,18.939,298.7406,Europe_Second Class,Electronics_Second Class
3.0,3.8,0.8,0,Second Class,9,315.03,Apparel,South Asia,7.5,9.8,1.0,0.46,2835.2699999999995,2.903225806451613,34.61868131868132,7.950245087633755,9.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,6.375,8.825,0.2339,2.2865853658536586,101.62258064516128,7.5,73.5,0.46,22.5,808.5000000000001,11.25,20.7,3.45,South Asia_Second Class,Apparel_Second Class
5.0,9.6,4.6,1,Standard Class,2,228.39,Chemicals,Europe,19.0,76.5,3.8,0.79,456.78,0.3921568627450981,108.75714285714285,6.126388719364503,25.0,0,1,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,16.15,39.075,0.46792500000000004,5.066666666666666,44.78235294117647,72.2,1453.5,3.002,95.0,5232.6,17.10000000000001,25.359,57.038000000000004,Europe_Standard Class,Chemicals_Standard Class
5.0,9.4,4.4,1,Standard Class,5,157.95,Chemicals,Europe,41.1,57.7,9.6,0.27,789.75,0.9803921568627452,30.970588235294116,6.672981862185758,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,34.935,61.72,0.534355,10.96,30.970588235294116,394.56,2371.4700000000003,2.592,205.5,3946.6800000000007,36.990000000000016,8.667000000000002,106.53120000000001,Europe_Standard Class,Chemicals_Standard Class
5.0,6.0,1.0,0,Standard Class,6,242.45,Chemicals,North America,36.1,1.9,1.7,0.34,1454.6999999999998,1.1764705882352942,39.74590163934426,7.283242163570615,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,30.685,21.82,0.268305,9.047619047619047,47.53921568627451,61.37,68.59,0.5780000000000001,180.5,98.8,21.65999999999999,8.33,20.8658,North America_Standard Class,Chemicals_Standard Class
5.0,9.0,4.0,1,Standard Class,4,17.4,Industrial Parts,South Asia,70.6,20.6,6.2,0.75,69.6,0.7843137254901962,4.2439024390243905,4.257030144499196,25.0,0,1,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,60.00999999999999,55.52,0.5981299999999999,21.524390243902435,3.411764705882353,437.71999999999997,1454.36,4.65,353.0,1699.5000000000002,105.89999999999999,33.75,328.28999999999996,South Asia_Standard Class,Industrial Parts_Standard Class
5.0,8.2,3.2,1,Standard Class,8,46.2,Industrial Parts,Europe,9.2,23.9,8.3,0.58,369.6,1.5686274509803924,5.703703703703704,5.915123313851259,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,7.819999999999999,35.015,0.393035,2.453333333333333,9.058823529411766,76.36,219.87999999999997,4.814,46.0,1634.76,8.280000000000003,18.618,44.288799999999995,Europe_Standard Class,Industrial Parts_Standard Class
3.0,8.8,5.8,1,Second Class,3,89.71,Electronics,Europe,47.7,84.9,7.7,0.24,269.13,0.9677419354838709,28.938709677419354,5.598903324604841,9.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,40.545,65.79,0.5650350000000001,12.72,28.938709677419354,367.29,4049.7300000000005,1.8479999999999999,143.10000000000002,5807.160000000001,42.93000000000002,7.704,88.1496,Europe_Second Class,Electronics_Second Class
5.0,11.7,6.7,1,Standard Class,5,316.45,Chemicals,North America,80.9,58.3,7.7,0.85,1582.25,0.9803921568627452,62.04901960784314,7.367234975396539,25.0,0,1,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,68.765,74.08000000000001,0.6993450000000001,20.275689223057643,62.04901960784314,622.9300000000001,4716.47,6.545,404.5,3031.6,48.53999999999998,20.825,529.4905,North America_Standard Class,Chemicals_Standard Class
5.0,8.7,3.7,1,Standard Class,2,117.21,Electronics,East Asia,68.3,54.1,0.6,0.94,234.42,0.3921568627450981,55.81428571428571,5.461371152984334,25.0,0,1,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,58.05499999999999,46.059999999999995,0.5804649999999999,18.867403314917127,22.982352941176472,40.98,3695.0299999999997,0.564,341.5,4760.8,68.3,38.728,38.52119999999999,East Asia_Standard Class,Electronics_Standard Class
1.0,5.1,4.1,1,Same Day,3,217.46,Chemicals,East Asia,63.2,8.7,9.7,0.18,652.38,2.727272727272727,70.1483870967742,6.482158889576983,1.0,1,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,53.72,59.715,0.533985,17.4585635359116,197.6909090909091,613.04,549.84,1.7459999999999998,63.2,765.5999999999999,63.2,7.416,110.34719999999999,East Asia_Same Day,Chemicals_Same Day
2.0,4.0,2.0,0,First Class,8,314.49,Industrial Parts,Latin America,23.9,65.7,7.3,0.32,2515.92,3.8095238095238093,38.82592592592593,7.830791210760512,4.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,20.314999999999998,49.08,0.476695,8.475177304964538,149.75714285714287,174.47,1570.23,2.336,47.8,4874.9400000000005,45.41,18.72,55.8304,Latin America_First Class,Industrial Parts_First Class
2.0,5.8,3.8,1,First Class,5,416.98,Apparel,Latin America,39.4,15.6,9.5,0.72,2084.9,2.380952380952381,81.7607843137255,7.6429556957730815,4.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,33.489999999999995,50.129999999999995,0.53977,13.971631205673757,198.56190476190477,374.3,614.64,6.84,78.8,1157.52,74.86,42.12,269.496,Latin America_First Class,Apparel_First Class
