distance_km,lead_time_days,supplier_count,transport_mode,weather_risk_score,geopolitical_risk_score,port_congestion_index,supplier_dependency_ratio,risk_score,disruption_risk_level
3553.4,40.4,12,Road,43.0,4.2,4.6,0.26,51.4,1
2148.7,10.1,33,Road,43.3,71.2,9.6,0.09,40.4,1
992.9,30.9,37,Road,23.0,96.3,0.5,0.59,45.9,1
1958.4,82.2,37,Air,28.7,6.1,2.6,0.26,44.5,1
826.1,51.9,2,Rail,43.9,65.3,9.1,0.57,49.1,1
331.0,87.9,36,Road,36.8,5.4,2.9,0.83,54.8,1
3960.4,49.5,8,Road,64.8,44.6,9.2,0.19,62.5,1
2848.6,6.2,12,Road,21.2,24.4,6.0,0.22,33.4,0
4441.7,25.0,9,Road,15.0,45.2,8.6,0.49,52.5,1
2625.7,7.4,13,Rail,68.9,30.0,4.8,0.41,44.0,1
1508.0,69.2,10,Road,76.3,45.0,3.4,0.51,62.7,1
4415.4,53.9,31,Rail,42.8,53.6,5.5,0.84,70.7,2
2880.3,86.6,33,Multimodal,42.7,38.2,6.0,0.31,63.2,1
1701.2,19.2,10,Rail,88.4,36.4,6.0,0.12,40.8,1
252.0,60.3,29,Road,1.8,40.9,7.3,0.33,36.0,0
226.4,70.6,12,Road,91.6,4.1,2.3,0.16,46.5,1
1891.2,62.7,37,Road,68.6,42.9,5.6,0.82,69.5,1
4331.9,27.1,23,Sea,82.9,10.8,4.1,0.23,62.5,1
3776.7,9.1,36,Road,77.2,93.8,7.5,0.72,69.3,1
280.1,60.0,15,Road,33.0,99.9,6.2,0.61,56.4,1
2704.4,25.7,30,Road,97.8,21.9,4.1,0.86,68.3,1
4235.7,40.1,33,Road,64.5,3.4,6.5,0.32,55.4,1
3672.9,17.0,12,Rail,69.4,32.9,8.7,0.32,50.5,1
1977.2,11.3,14,Road,62.2,64.1,3.6,0.69,50.6,1
3096.3,44.6,35,Road,77.5,18.2,3.3,0.51,61.3,1
963.0,79.3,36,Sea,52.2,61.8,9.3,0.12,65.2,1
732.8,18.6,5,Road,56.1,49.8,1.2,0.84,49.9,1
2871.0,50.3,34,Multimodal,87.9,80.4,5.7,0.7,75.4,2
1129.3,6.8,35,Rail,45.6,73.4,5.3,0.74,43.3,1
458.1,45.0,39,Road,72.2,89.7,3.0,0.17,49.0,1
3990.8,75.5,19,Road,14.5,79.5,3.6,0.2,59.3,1
231.1,79.6,37,Multimodal,86.2,39.5,7.3,0.82,76.0,2
976.0,82.5,18,Rail,70.1,80.5,6.1,0.32,58.6,1
1039.0,78.9,28,Road,68.5,52.5,7.4,0.17,57.7,1
3280.3,78.0,37,Road,32.0,29.6,3.3,0.15,56.8,1
1779.7,71.7,37,Multimodal,84.8,36.5,2.0,0.77,65.8,1
2237.5,63.9,33,Sea,45.6,27.5,5.2,0.43,64.5,1
3612.7,66.6,18,Sea,92.6,54.9,9.1,0.05,78.6,2
1392.8,42.5,1,Rail,74.6,79.3,5.8,0.71,60.2,1
2162.0,62.5,28,Rail,14.0,0.6,9.7,0.67,49.2,1
2555.5,38.9,37,Road,18.8,70.4,6.1,0.44,51.1,1
953.3,58.1,3,Air,21.1,92.0,1.9,0.29,43.2,1
723.2,79.4,17,Road,86.7,62.2,7.8,0.17,60.7,1
3929.5,9.6,28,Road,48.2,75.1,7.4,0.77,62.8,1
2946.2,41.1,5,Road,25.3,45.8,8.8,0.66,59.9,1
3196.9,41.6,20,Road,47.3,9.1,9.6,0.87,67.4,1
703.0,3.1,22,Road,43.7,77.9,8.9,0.07,31.3,0
2091.1,42.6,37,Rail,67.9,28.6,0.6,0.35,46.1,1
677.4,53.7,7,Rail,19.0,28.9,4.3,0.66,40.6,1
1646.4,41.4,19,Multimodal,7.7,0.6,8.5,0.76,48.1,1
4155.0,49.2,28,Road,79.4,21.6,5.6,0.25,65.6,1
497.9,55.6,36,Sea,88.9,52.1,0.8,0.79,67.2,1
4096.5,62.1,25,Road,5.2,70.8,2.6,0.27,56.4,1
662.3,56.1,24,Air,48.4,65.1,5.5,0.75,54.4,1
2606.1,64.0,37,Air,59.2,56.7,6.9,0.55,61.5,1
2734.6,55.7,30,Rail,67.9,61.6,1.6,0.79,68.1,1
1719.2,53.3,1,Rail,0.8,47.7,3.8,0.13,32.4,0
3114.2,24.2,39,Sea,82.1,15.5,1.3,0.61,62.5,1
1582.2,32.2,9,Rail,58.4,22.7,7.2,0.61,49.0,1
327.5,39.1,25,Rail,25.6,46.5,6.3,0.09,28.6,0
2825.2,21.5,4,Road,53.5,92.0,5.8,0.68,61.4,1
2831.9,54.7,22,Sea,75.5,37.4,8.9,0.19,72.1,2
3525.3,81.6,38,Road,16.3,74.2,4.2,0.14,59.7,1
2569.5,45.8,15,Rail,65.2,46.5,9.3,0.17,50.5,1
1107.9,35.7,9,Rail,54.2,78.0,7.8,0.48,48.5,1
831.2,64.4,30,Road,89.6,27.1,4.8,0.85,68.2,1
3564.8,28.6,20,Road,88.4,43.0,7.2,0.33,62.3,1
1444.0,75.3,17,Multimodal,74.0,50.5,8.8,0.45,70.0,2
2102.3,11.6,15,Road,56.5,8.9,2.9,0.08,33.9,0
2564.3,6.6,18,Road,39.2,99.6,1.3,0.59,50.7,1
3910.9,67.0,14,Road,46.3,69.1,0.7,0.36,65.2,1
3729.1,32.9,4,Air,9.7,33.6,1.2,0.65,47.8,1
1505.4,80.9,27,Road,89.2,47.4,6.0,0.56,73.5,2
322.2,82.2,17,Road,60.9,93.0,6.8,0.7,71.0,2
511.7,55.0,6,Road,50.6,51.9,9.2,0.75,61.5,1
4103.0,45.4,24,Road,15.9,89.4,6.4,0.27,62.5,1
4113.3,51.9,20,Road,2.7,19.1,9.7,0.51,55.8,1
1354.1,4.8,28,Rail,87.8,16.8,8.7,0.55,44.2,1
2094.9,82.4,29,Rail,6.0,91.2,0.8,0.44,53.5,1
3839.6,18.2,10,Rail,60.7,65.1,6.1,0.4,54.6,1
30.5,69.3,22,Road,0.9,3.6,2.3,0.9,46.5,1
1434.1,82.1,5,Road,64.1,48.3,6.6,0.15,59.5,1
778.1,25.2,3,Road,44.8,27.3,6.8,0.16,33.1,0
3961.3,11.8,20,Road,40.5,21.1,8.5,0.6,53.9,1
2735.8,35.1,28,Multimodal,89.0,3.4,3.1,0.27,52.5,1
1673.9,3.6,25,Road,91.9,96.5,8.0,0.95,68.6,1
183.7,51.4,36,Rail,31.6,28.9,7.4,0.13,29.3,0
3705.3,9.1,5,Air,48.8,34.0,1.0,0.72,50.7,1
3369.4,82.0,23,Road,29.2,42.2,1.6,0.7,71.8,2
46.2,37.2,14,Sea,3.9,60.5,2.0,0.71,43.1,1
1470.0,62.6,15,Road,85.0,44.4,9.7,0.65,69.7,1
1185.8,38.1,17,Road,70.5,79.5,7.1,0.12,51.0,1
2286.8,76.7,15,Multimodal,90.2,43.9,6.6,0.34,69.5,1
2472.8,61.8,16,Air,75.7,5.9,7.4,0.14,53.2,1
2095.6,63.1,13,Road,89.7,0.3,3.2,0.64,65.2,1
4168.5,52.1,7,Sea,97.5,54.2,6.0,0.25,78.1,2
3040.0,46.1,6,Road,23.6,81.3,1.9,0.54,59.0,1
2880.8,8.9,32,Road,35.6,44.1,4.4,0.94,58.1,1
2226.8,27.3,12,Road,98.0,87.3,9.1,0.13,57.3,1
264.5,3.3,35,Road,29.5,29.6,6.5,0.88,38.4,0
3352.0,4.4,36,Rail,94.4,80.3,6.8,0.46,60.9,1
1902.5,26.1,12,Sea,62.0,60.1,6.5,0.55,63.7,1
3852.1,79.5,8,Sea,27.8,88.5,8.2,0.77,88.8,2
243.1,68.9,5,Rail,43.7,33.6,5.0,0.74,51.8,1
343.9,15.3,33,Sea,0.8,68.9,1.0,0.08,25.2,0
3851.3,38.4,34,Sea,18.6,13.4,8.7,0.55,64.3,1
3329.9,31.4,32,Road,62.9,14.4,5.0,0.92,68.2,1
3863.3,49.1,16,Road,92.9,4.0,2.1,0.48,66.8,1
2927.2,78.9,7,Road,52.6,2.4,5.5,0.87,71.8,2
3514.6,81.9,13,Rail,79.0,18.3,7.6,0.24,67.6,1
1169.3,63.2,39,Road,99.7,29.3,4.1,0.68,69.8,1
1188.8,28.4,9,Road,91.3,55.3,2.7,0.58,55.0,1
1742.1,44.2,35,Road,65.9,16.8,4.7,0.17,44.1,1
4172.8,90.0,23,Road,56.2,75.7,6.5,0.19,76.2,2
1848.0,29.7,32,Road,20.8,79.6,3.6,0.68,50.5,1
4080.9,15.3,30,Road,7.1,63.7,3.4,0.16,40.1,1
251.7,31.0,11,Rail,46.7,67.6,9.8,0.62,43.8,1
2478.8,75.0,37,Road,61.4,33.3,3.7,0.85,74.2,2
3278.5,25.6,2,Road,2.5,8.6,0.2,0.33,33.5,0
2350.3,64.7,9,Road,79.1,53.8,4.5,0.26,64.3,1
1362.4,51.1,7,Road,51.2,75.1,8.2,0.54,57.7,1
3634.2,62.5,13,Air,90.7,72.1,9.9,0.88,82.9,2
3428.5,55.2,32,Road,46.4,51.8,1.5,0.12,53.7,1
3182.2,57.9,32,Road,6.2,54.9,8.2,0.84,62.5,1
2177.7,17.3,6,Rail,57.3,66.7,8.0,0.19,40.9,1
1093.7,89.2,28,Road,9.4,28.7,4.9,0.43,48.7,1
3935.7,40.5,7,Rail,28.8,47.2,7.2,0.79,60.4,1
4446.3,71.6,23,Road,79.2,80.1,2.4,0.56,82.6,2
4033.2,54.9,30,Road,79.2,47.3,2.3,0.3,66.0,1
2097.0,7.1,36,Road,46.2,61.0,4.5,0.16,38.8,0
1443.3,41.6,32,Road,22.3,5.5,2.2,0.62,43.6,1
1188.7,71.2,37,Air,24.4,79.7,8.4,0.78,60.4,1
2567.7,81.4,21,Road,80.9,12.0,6.8,0.48,69.5,1
3770.9,44.4,32,Air,8.1,24.3,6.4,0.67,52.5,1
3369.9,50.4,29,Road,8.7,92.3,5.4,0.56,59.5,1
856.6,4.4,5,Rail,92.0,9.2,7.5,0.7,42.0,1
2417.1,59.0,1,Road,53.5,35.2,2.8,0.88,65.5,1
1293.2,36.6,7,Rail,84.3,94.9,6.3,0.39,54.9,1
2980.1,2.9,36,Road,34.1,82.6,8.1,0.71,52.2,1
3793.9,46.6,38,Road,88.8,41.0,8.0,0.91,82.9,2
77.8,61.5,22,Road,63.4,43.4,4.5,0.25,47.0,1
1344.8,35.1,21,Sea,25.7,99.5,2.3,0.88,58.7,1
3252.5,8.3,23,Road,65.5,66.9,3.4,0.42,53.6,1
605.6,66.6,22,Sea,61.8,44.9,7.4,0.1,59.1,1
2099.6,29.7,32,Road,61.1,9.6,4.5,0.25,41.3,1
1500.6,51.5,7,Road,86.3,43.4,5.2,0.85,69.5,1
642.3,20.3,3,Air,47.8,70.1,8.8,0.55,44.3,1
718.1,87.0,1,Road,95.2,8.1,9.4,0.88,75.0,2
3157.7,24.7,12,Road,61.3,77.2,0.0,0.53,58.8,1
3261.9,18.3,38,Air,57.0,39.9,7.8,0.05,42.3,1
2801.6,88.8,23,Sea,68.9,26.2,2.1,0.68,79.2,2
2928.1,81.8,16,Rail,3.9,1.4,0.6,0.45,48.6,1
2209.4,13.0,25,Road,87.0,20.7,5.6,0.12,43.5,1
846.9,62.1,29,Road,39.7,26.5,1.8,0.29,44.9,1
1026.0,32.9,1,Road,6.4,55.4,3.8,0.18,31.2,0
1569.5,89.5,35,Multimodal,15.2,90.7,9.4,0.46,68.3,1
3510.6,55.9,33,Road,21.5,96.5,4.9,0.32,59.3,1
4403.6,29.3,4,Road,14.5,3.7,5.1,0.24,45.8,1
2750.5,66.9,7,Sea,83.4,16.8,4.9,0.63,75.7,2
2227.9,60.0,15,Multimodal,26.3,22.1,0.2,0.9,54.2,1
500.4,50.5,36,Road,95.1,91.6,0.6,0.91,67.7,1
1467.0,83.7,19,Sea,77.7,68.7,3.9,0.39,73.3,2
848.2,26.0,15,Sea,83.9,29.9,8.3,0.29,57.7,1
1432.5,36.9,33,Road,35.2,17.0,1.4,0.61,47.0,1
101.9,60.8,24,Air,94.0,60.5,9.5,0.38,56.4,1
292.6,44.6,9,Sea,52.0,91.0,7.1,0.78,68.1,1
206.1,85.1,36,Road,97.3,92.5,7.9,0.4,71.3,2
1752.7,27.0,2,Sea,12.6,64.9,0.9,0.56,45.0,1
3230.5,5.1,7,Road,80.9,23.0,7.4,0.94,65.2,1
4245.9,40.9,24,Road,22.1,87.6,6.2,0.17,52.9,1
2462.5,28.6,34,Road,18.2,39.8,1.6,0.34,41.5,1
721.7,78.9,7,Air,84.4,73.9,2.9,0.12,52.4,1
2765.6,76.1,19,Road,97.4,30.4,5.9,0.91,83.0,2
1472.0,47.7,24,Air,65.0,77.3,1.7,0.49,54.4,1
4373.6,41.2,26,Road,60.6,65.0,9.3,0.34,66.4,1
127.4,2.6,6,Rail,20.6,47.9,6.1,0.89,34.4,0
2235.8,81.3,11,Rail,10.1,83.7,6.5,0.44,56.9,1
2498.9,29.2,14,Sea,48.6,78.1,2.0,0.05,47.6,1
4421.9,52.2,13,Road,33.6,66.0,6.6,0.55,69.5,1
3518.4,35.0,11,Rail,14.3,31.0,1.5,0.13,32.9,0
4145.4,36.4,15,Road,86.5,82.2,7.3,0.94,81.1,2
54.0,31.4,15,Rail,64.5,90.0,4.6,0.87,53.1,1
1503.7,11.4,13,Rail,32.8,25.9,9.9,0.73,40.3,1
197.0,38.6,17,Road,63.7,14.8,4.0,0.62,45.8,1
66.2,56.1,22,Air,26.9,94.6,7.0,0.09,37.2,0
714.5,5.6,16,Road,56.1,19.0,3.2,0.25,29.7,0
484.7,7.0,2,Air,71.3,90.4,5.9,0.43,40.2,1
909.4,29.0,20,Rail,41.7,51.3,1.2,0.75,40.1,1
772.1,38.1,27,Multimodal,15.7,67.2,9.9,0.18,41.4,1
2168.6,40.7,34,Road,93.8,59.3,5.7,0.73,69.9,1
4260.1,27.4,34,Rail,41.4,82.5,2.4,0.59,57.6,1
1960.6,10.4,14,Road,42.1,13.5,0.6,0.49,39.8,0
1591.0,57.5,7,Road,35.3,80.7,4.7,0.88,65.0,1
1404.0,62.7,3,Air,9.8,77.4,8.4,0.65,50.1,1
2369.8,34.1,9,Sea,3.3,76.3,4.7,0.29,49.3,1
2255.4,54.2,2,Road,55.4,12.4,0.6,0.47,54.3,1
1683.7,63.7,12,Road,58.4,27.7,0.5,0.64,61.7,1
3900.1,39.4,28,Road,11.4,81.0,2.7,0.13,49.6,1
3108.2,61.3,25,Sea,52.8,86.1,1.6,0.18,64.4,1
3591.1,12.1,28,Rail,88.6,7.8,6.3,0.88,65.1,1
1399.2,42.1,16,Rail,36.3,74.0,0.0,0.29,41.0,1
2797.0,35.3,15,Rail,4.5,60.0,6.8,0.38,40.1,1
4250.5,33.5,34,Road,29.8,54.2,1.8,0.16,49.6,1
2238.1,68.6,14,Multimodal,55.9,42.7,4.3,0.22,58.2,1
4231.8,4.5,5,Road,74.7,83.6,2.9,0.14,52.3,1
1116.3,41.1,36,Rail,81.1,80.6,6.7,0.73,61.8,1
234.8,37.8,11,Road,33.1,59.3,7.9,0.55,43.3,1
3832.6,75.7,18,Road,4.7,47.8,6.8,0.32,62.8,1
2368.4,25.5,37,Sea,48.3,17.0,9.4,0.29,56.6,1
1021.6,63.4,14,Road,75.1,52.8,3.3,0.08,53.5,1
1868.7,44.4,8,Road,53.6,96.8,2.3,0.56,61.1,1
7.2,64.9,36,Air,63.6,64.2,5.4,0.24,45.0,1
1663.5,45.3,7,Sea,88.9,6.6,6.5,0.23,61.8,1
4000.4,62.1,36,Road,73.0,76.8,6.1,0.79,82.7,2
2577.1,40.3,30,Road,39.2,88.8,4.5,0.14,51.0,1
658.9,35.6,8,Road,39.0,97.6,2.6,0.68,54.6,1
1501.3,52.4,16,Sea,91.0,10.2,3.9,0.27,58.5,1
2088.5,1.0,27,Air,65.3,52.7,0.6,0.67,43.8,1
1387.6,20.5,24,Sea,63.1,16.1,3.6,0.14,40.7,1
1117.4,37.5,13,Rail,36.3,80.9,6.0,0.53,47.2,1
283.4,87.1,5,Sea,38.6,48.9,4.7,0.46,59.5,1
3323.9,86.5,37,Road,93.2,88.6,7.5,0.46,84.5,2
1789.5,69.1,18,Road,42.5,83.9,7.3,0.25,55.6,1
3205.7,89.0,21,Multimodal,82.6,25.2,7.7,0.17,73.8,2
4138.9,42.7,35,Road,54.1,36.8,3.1,0.78,68.1,1
3556.3,22.2,27,Rail,3.8,45.9,6.0,0.2,34.2,0
3648.8,66.6,17,Rail,14.5,32.5,0.7,0.44,51.5,1
3644.1,20.5,7,Road,36.6,67.7,6.4,0.08,46.6,1
3413.1,6.4,36,Rail,70.0,34.5,0.1,0.21,41.1,1
421.7,71.4,35,Rail,16.0,14.0,2.3,0.17,31.9,0
636.7,7.1,31,Sea,25.8,85.7,7.5,0.67,53.6,1
4337.1,3.9,26,Sea,39.7,50.9,9.8,0.74,70.0,2
683.3,19.4,39,Sea,5.3,3.8,6.6,0.83,42.0,1
72.3,69.2,3,Sea,39.8,23.4,2.5,0.09,42.5,1
2428.8,74.3,12,Road,3.6,64.0,7.1,0.84,63.9,1
3904.4,64.5,13,Multimodal,59.4,99.5,5.4,0.35,72.8,2
2485.4,62.3,31,Rail,43.8,98.5,4.2,0.86,67.7,1
4442.5,31.2,3,Road,64.2,17.9,1.0,0.42,57.7,1
1311.8,9.3,12,Rail,4.6,63.5,3.4,0.06,20.7,0
4112.8,78.0,8,Road,37.8,3.2,2.1,0.5,66.6,1
1893.4,23.3,23,Rail,74.0,62.4,9.5,0.59,53.6,1
3312.8,15.9,31,Road,53.6,4.6,1.6,0.59,51.2,1
78.0,43.9,16,Road,66.7,64.9,2.8,0.89,59.0,1
1792.5,10.7,15,Rail,78.4,98.8,3.4,0.43,49.1,1
3526.3,67.9,11,Air,72.0,88.9,3.3,0.48,71.8,2
3205.2,17.8,17,Rail,15.1,4.8,2.6,0.95,46.3,1
1337.7,41.9,37,Road,82.0,74.3,3.5,0.07,49.8,1
619.5,27.2,10,Rail,42.2,82.6,5.1,0.61,42.9,1
3589.7,51.3,29,Rail,90.8,76.9,6.3,0.68,73.1,2
1252.3,23.4,29,Road,27.7,67.6,4.7,0.58,44.4,1
3350.5,15.9,30,Rail,56.2,65.8,5.9,0.51,48.9,1
2042.0,23.9,38,Road,80.5,52.9,8.3,0.37,51.8,1
3013.9,87.1,19,Rail,60.7,52.5,7.2,0.64,75.0,2
4027.5,24.8,8,Multimodal,46.3,0.1,3.4,0.25,44.9,1
286.8,13.9,2,Rail,78.1,79.0,6.1,0.89,52.5,1
2457.0,84.3,2,Air,16.3,88.0,8.4,0.89,71.6,2
4268.8,83.5,9,Rail,42.1,81.9,2.8,0.5,72.1,2
395.5,34.2,13,Sea,21.1,91.3,4.0,0.58,47.7,1
3355.9,47.7,26,Road,40.3,79.9,9.0,0.95,72.4,2
558.8,34.3,20,Multimodal,65.7,43.7,1.1,0.57,46.0,1
3912.0,6.9,11,Road,62.4,45.9,5.6,0.84,62.5,1
698.2,86.5,11,Rail,46.5,42.8,8.8,0.19,49.2,1
3455.3,34.4,35,Rail,18.4,18.0,8.4,0.4,43.1,1
4211.0,79.8,35,Rail,25.1,14.1,2.0,0.58,65.6,1
4334.0,17.4,21,Sea,76.7,78.9,7.8,0.88,85.1,2
2984.1,50.1,12,Road,21.2,87.8,8.3,0.09,52.4,1
1342.4,23.4,22,Rail,22.3,76.7,7.2,0.75,48.2,1
2504.7,36.0,19,Road,98.0,71.2,3.7,0.64,68.8,1
937.2,71.2,23,Road,49.8,34.5,0.4,0.4,52.0,1
2305.3,36.1,28,Road,74.8,64.7,4.1,0.72,64.0,1
4426.0,87.0,32,Road,22.0,8.6,2.5,0.56,64.2,1
2846.7,87.9,36,Sea,12.1,34.0,2.1,0.45,62.3,1
2987.1,18.7,30,Road,27.2,78.3,3.1,0.12,41.5,1
1113.1,75.2,12,Air,29.1,12.2,1.3,0.39,44.4,1
2862.8,88.7,37,Air,19.1,2.6,8.6,0.34,54.1,1
3806.6,4.4,6,Rail,78.7,67.2,7.2,0.7,59.0,1
2774.6,81.2,20,Multimodal,45.7,64.5,4.1,0.91,79.3,2
1068.0,34.7,21,Road,51.3,10.1,1.2,0.72,45.2,1
3656.2,30.1,26,Road,34.7,65.3,2.0,0.44,53.1,1
628.3,13.4,6,Rail,70.6,90.2,4.9,0.6,48.9,1
4359.6,13.5,38,Road,78.3,18.4,9.2,0.15,55.8,1
3398.8,11.5,34,Sea,66.3,15.4,9.8,0.45,66.5,1
245.1,80.1,28,Road,94.2,11.4,9.7,0.43,62.0,1
1902.5,51.4,25,Air,56.9,92.9,8.5,0.67,64.2,1
2257.1,17.6,13,Road,70.3,47.1,0.4,0.93,61.1,1
3992.0,38.1,35,Rail,50.9,10.4,9.7,0.52,56.1,1
4220.8,8.9,20,Road,81.2,69.5,5.0,0.61,64.6,1
4463.1,27.1,18,Sea,89.6,31.8,0.3,0.31,63.3,1
3211.7,60.4,31,Road,17.6,67.6,7.4,0.37,57.5,1
2918.6,8.9,10,Sea,61.1,82.3,7.0,0.75,70.7,2
2686.7,57.3,26,Road,77.3,50.5,6.9,0.19,61.8,1
891.1,21.2,38,Road,48.3,84.8,3.9,0.36,42.4,1
2139.4,41.1,37,Sea,83.9,37.1,5.6,0.79,73.7,2
2649.6,88.8,37,Road,23.1,7.2,1.0,0.58,62.0,1
4015.5,5.8,10,Road,91.1,22.8,9.9,0.89,71.5,2
942.2,72.8,21,Rail,21.5,99.7,7.1,0.61,57.6,1
1241.6,31.7,10,Road,11.3,56.7,7.9,0.33,38.8,0
2203.2,42.2,13,Air,38.5,16.9,3.2,0.12,38.2,0
1938.9,69.1,23,Rail,12.3,63.2,0.9,0.9,58.7,1
2274.7,29.7,34,Multimodal,57.4,77.5,6.9,0.53,60.7,1
2638.8,0.5,28,Sea,62.8,36.9,9.0,0.51,57.9,1
1653.8,48.0,4,Sea,55.6,14.1,4.9,0.24,54.2,1
713.4,19.5,13,Air,88.0,0.1,1.7,0.51,38.8,0
3057.7,8.2,7,Rail,76.8,95.0,6.1,0.14,46.7,1
3375.2,82.1,20,Air,87.4,53.7,7.1,0.7,77.8,2
3182.9,15.3,4,Road,23.0,56.5,6.8,0.84,56.5,1
3574.2,53.8,34,Rail,78.6,90.6,8.7,0.93,80.6,2
1814.7,15.4,20,Rail,51.8,63.0,1.4,0.32,37.9,0
1948.6,63.8,13,Multimodal,44.5,18.1,2.2,0.24,48.0,1
2433.7,22.2,9,Sea,12.8,56.5,6.5,0.19,45.2,1
2221.5,79.9,24,Road,63.1,79.2,3.0,0.14,61.7,1
2186.4,71.5,16,Road,98.9,46.4,7.5,0.78,79.7,2
2046.1,87.5,9,Road,88.4,32.4,3.8,0.42,70.7,2
3176.7,37.6,9,Rail,76.5,77.9,4.6,0.22,56.3,1
2251.1,75.8,30,Air,46.9,24.1,4.3,0.5,57.4,1
142.2,46.5,31,Air,64.1,17.3,3.0,0.19,38.8,0
4214.6,3.9,26,Rail,59.8,31.6,5.5,0.81,57.4,1
1807.2,5.9,23,Rail,33.4,20.0,7.9,0.13,24.8,0
3028.9,1.6,17,Sea,52.2,84.9,3.3,0.09,46.3,1
3303.1,64.0,21,Road,65.0,75.5,8.7,0.81,79.5,2
3448.4,80.6,11,Road,82.6,35.9,2.4,0.73,78.4,2
2200.5,87.2,11,Rail,1.9,76.5,4.8,0.48,57.9,1
3533.1,59.1,12,Road,74.8,1.4,2.7,0.69,67.7,1
1313.0,33.8,28,Road,97.7,76.0,6.2,0.11,53.0,1
1593.7,26.1,30,Rail,60.9,74.8,5.8,0.69,52.1,1
2910.8,37.6,28,Road,61.1,36.0,9.0,0.24,51.0,1
2659.3,40.8,12,Road,78.0,26.4,1.0,0.85,65.0,1
3043.2,74.3,1,Road,34.8,46.1,0.1,0.21,57.5,1
2196.6,87.7,14,Rail,32.6,37.5,5.6,0.83,66.6,1
3779.1,57.9,30,Rail,16.6,23.2,9.7,0.76,61.6,1
229.6,52.1,30,Air,29.3,6.7,9.8,0.1,30.9,0
1188.1,1.5,12,Rail,79.2,87.1,5.6,0.16,39.1,0
193.5,84.1,11,Road,62.7,0.4,5.3,0.26,49.7,1
287.1,25.4,6,Road,94.8,63.4,5.1,0.59,57.1,1
1251.1,83.7,31,Air,34.3,85.7,4.6,0.36,55.5,1
685.1,39.2,37,Multimodal,10.7,45.8,9.2,0.73,52.7,1
791.8,49.9,23,Sea,59.7,73.0,4.6,0.9,70.4,2
1207.4,74.3,26,Road,15.3,43.8,6.1,0.85,57.5,1
1598.8,39.6,15,Sea,31.6,95.4,7.2,0.42,59.7,1
2750.7,23.3,7,Rail,29.1,18.5,5.0,0.09,32.3,0
1888.1,12.7,13,Rail,57.8,93.4,9.8,0.28,43.4,1
3824.9,13.9,39,Sea,11.5,44.2,8.9,0.45,59.5,1
1135.4,52.6,27,Rail,64.8,26.1,2.9,0.39,46.0,1
3144.2,38.7,15,Road,9.5,60.8,7.4,0.39,46.5,1
2788.9,72.7,37,Road,98.0,40.4,9.3,0.3,73.5,2
993.8,62.7,33,Road,80.4,39.8,4.8,0.47,60.1,1
2848.2,29.3,13,Road,73.1,57.3,6.4,0.78,63.1,1
3535.6,46.5,7,Rail,49.8,30.1,9.6,0.06,47.8,1
701.5,39.5,33,Road,72.0,7.5,2.3,0.45,46.6,1
2796.2,37.3,36,Rail,39.1,23.6,4.9,0.9,56.2,1
1477.9,15.3,34,Road,31.0,98.7,6.0,0.62,49.3,1
1710.0,31.7,36,Road,32.7,31.9,9.5,0.94,56.5,1
18.6,34.7,28,Sea,94.5,27.0,5.0,0.41,54.4,1
3981.2,71.9,35,Sea,83.9,51.5,9.3,0.29,86.0,2
1807.3,77.2,10,Rail,36.0,95.5,3.5,0.88,68.9,1
2029.9,4.6,6,Rail,54.2,45.3,0.1,0.24,34.4,0
415.5,19.7,14,Air,11.6,93.2,1.5,0.82,37.6,0
3074.6,14.3,24,Rail,79.6,45.2,8.9,0.27,50.8,1
3005.5,23.0,8,Rail,15.2,23.2,3.9,0.72,45.1,1
2125.1,85.6,6,Road,43.2,82.8,4.7,0.81,75.9,2
473.5,6.7,16,Rail,80.4,7.2,0.7,0.84,42.3,1
1076.0,29.8,25,Road,71.5,49.7,5.2,0.89,59.0,1
2005.3,47.5,26,Road,36.0,75.0,9.1,0.68,60.2,1
3671.8,87.2,6,Rail,7.4,46.7,7.3,0.44,61.5,1
783.6,83.1,36,Air,20.4,70.3,1.0,0.26,45.3,1
4099.2,68.4,10,Road,41.3,83.9,6.4,0.14,64.4,1
985.9,5.5,35,Road,23.8,36.2,1.1,0.86,39.0,0
3733.5,62.5,12,Air,32.1,93.0,5.5,0.24,58.9,1
575.2,26.8,7,Sea,85.9,75.5,5.2,0.72,65.5,1
865.0,31.2,24,Sea,71.4,40.7,5.6,0.74,61.6,1
406.4,48.3,37,Sea,78.8,17.9,2.2,0.4,53.8,1
4337.9,86.5,35,Road,98.2,95.3,9.8,0.63,94.9,2
3903.2,40.8,31,Road,26.4,45.8,7.8,0.16,48.5,1
777.9,69.6,39,Sea,37.0,61.0,3.1,0.4,55.9,1
4360.4,70.5,27,Multimodal,47.6,22.1,2.1,0.38,62.4,1
1308.8,83.7,21,Air,75.9,97.6,2.5,0.55,67.2,1
2860.2,78.4,7,Road,99.7,89.0,7.4,0.48,83.2,2
1108.2,17.0,8,Rail,82.3,23.8,6.9,0.16,39.0,0
2479.5,13.4,6,Road,15.6,89.2,1.2,0.5,42.6,1
843.8,12.3,15,Air,48.8,62.0,10.0,0.06,31.1,0
2012.9,53.3,30,Rail,4.5,42.0,2.7,0.44,40.9,1
2581.3,78.5,39,Road,53.5,60.4,0.9,0.2,60.8,1
4043.2,86.4,22,Rail,68.5,67.9,2.5,0.18,66.8,1
